train_min_idx,seconds,left_axle_speed,odo_speed,right_axle_speed
54,10,61.594352,56.98250065,0.284763754
54,11,91.54798646,13.84446748,56.06276416
54,12,99.77758378,76.98723043,55.10344796
54,13,99.01764197,32.02639328,18.65964709
54,14,59.69971431,87.85352255,72.9347512
54,15,15.04722275,80.34148675,62.41988816
54,16,0.814120362,6.704842026,98.07763618
54,17,79.24173904,54.30372988,97.11992019
54,18,46.94672359,78.08179704,68.55913458
54,19,56.36812969,81.10100893,11.8504169
54,20,24.50792011,50.93737148,41.76415014
54,21,63.18882593,99.79165461,27.34780505
54,22,22.62848412,25.18510398,57.93591492
54,23,55.20642981,15.46322862,23.35553721
54,24,8.453752987,89.5666828,47.96323461
54,25,88.38851828,17.81219341,26.79669313
54,26,53.13675243,98.050731,85.901756
54,27,1.305770978,9.751782552,36.2151999
54,28,78.59906144,96.52777171,10.66182551
54,29,53.05255827,43.76456954,68.75154025
54,30,71.59822856,66.92855043,80.97669055
54,31,33.66297489,14.22751185,54.41820176
54,32,29.97129891,83.64174576,71.06997256
54,33,48.75186667,86.06947368,7.637503808
54,34,42.45267843,76.09174858,99.62275834
54,35,85.10077275,6.051425944,81.45641126
54,36,89.7114316,21.42724362,97.85745605
54,37,11.85980545,48.56849759,70.40145387
54,38,34.52281699,8.53857872,93.42651591
54,39,74.36681727,51.7235596,51.27813113
54,40,7.752745884,35.78134149,23.38846402
54,41,61.57378318,45.89058741,15.21711173
54,42,2.75679446,93.36407312,98.97573349
54,43,1.920659402,93.65404498,20.91896033
54,44,17.10571277,14.39391112,4.431048919
54,45,29.33954853,72.10942254,45.76034097
54,46,52.96383903,71.88286818,25.93154896
54,47,39.22044369,43.25884417,49.25467839
54,48,85.49407641,21.30109706,7.294235705
54,49,45.42186929,69.63348794,98.07071086
54,50,5.733878768,12.13482999,62.00010482
54,51,18.8627546,92.31408566,71.40729546
54,52,98.44273963,72.53152484,89.18632576
54,53,0.199584069,58.05077033,21.47760611
54,54,14.82620651,49.51260019,85.69955442
54,55,10.69849442,2.063432592,9.201233367
54,56,82.09354018,82.19562585,70.30630394
54,57,16.50740788,54.51517205,21.16534406
54,58,53.74921908,6.617533122,24.31101376
54,59,31.96122754,25.23817427,58.21099446
55,0,32.65799261,23.67714137,2.227707856
55,1,45.01287333,98.25668862,15.09620296
55,2,51.43579539,61.40864549,21.05899519
55,3,5.278908933,86.14713868,36.82350858
55,4,6.152192338,42.04793065,49.02066036
55,5,8.211231367,63.83457337,44.30071607
55,6,74.11536153,65.87044205,85.87978206
55,7,92.66585552,16.99952469,1.514388873
55,8,53.33367352,67.06942604,42.95298959
55,9,91.98718581,72.82059589,38.56364423
55,10,87.7027687,48.0029541,46.71207867
55,11,13.42877173,52.17261091,19.3676946
55,12,93.53082809,79.98834008,41.85550927
55,13,27.47261335,49.25225026,72.57478981
55,14,66.87112785,85.3085111,97.65220991
55,15,4.311812704,58.52367719,71.27135487
55,16,73.21860082,10.96979665,82.60685007
55,17,8.856091769,38.86123135,77.09944195
55,18,5.549141351,16.01164096,97.36803633
55,19,31.06451193,65.92165393,31.45849043
55,20,1.199415223,54.95387526,17.79367929
55,21,81.06869797,80.27957914,88.16806141
55,22,42.03390751,76.65095518,26.43734507
55,23,57.52670182,21.81892819,94.31127458
55,24,62.70598472,90.43727115,96.06343325
55,25,4.043974558,7.239724567,15.08968638
55,26,52.44594227,72.47748157,32.10267443
55,27,12.41370576,26.66377201,80.55638
55,28,5.410696595,78.44101834,99.84346822
55,29,7.5896573,69.6845058,34.76245784
55,30,44.72566411,33.97734055,12.48676719
55,31,59.71885185,28.75776971,86.98515728
55,32,45.4405289,17.28540134,71.11802244
55,33,93.83191016,41.92219586,63.39114891
55,34,11.43690756,54.2748995,38.55230778
55,35,47.78928392,70.4684306,60.59472183
55,36,12.0788591,52.72136173,17.70709193
55,37,45.77652886,64.3389431,0.200215384
55,38,63.70257362,40.21793939,91.11420195
55,39,60.72134608,75.88846451,13.38608215
55,40,51.08080774,20.97546516,91.88298389
55,41,16.27463554,48.87355367,12.50111663
55,42,72.13052937,26.85571337,3.610318793
55,43,12.15481762,82.79407186,44.83362729
55,44,30.12308059,81.51291842,30.06340107
55,45,77.16140467,84.03439629,21.66383297
55,46,72.86370306,17.03302268,63.62612788
55,47,88.50374266,18.75201513,24.37062734
55,48,84.48112779,84.20261637,25.53103502
55,49,55.98746789,2.072483769,17.87128032
55,50,3.176382351,95.09924763,48.16079561
55,51,8.322594736,23.77497894,11.77011321
55,52,82.50988364,4.21103594,62.44073561
55,53,53.22110305,42.35078585,70.59413292
55,54,96.96714756,90.36780826,5.161350516
55,55,19.78417536,73.47334616,0.614185798
55,56,34.21773242,91.68025645,30.98239567
55,57,29.37884855,44.71104959,84.15106333
55,58,48.31629652,52.45146861,66.44915087
55,59,81.51353441,60.89049136,65.21154584
56,0,13.76374298,82.14282472,97.71774738
56,1,53.22378398,8.173430004,41.65169643
56,2,27.85591479,60.62623782,19.08889456
56,3,5.777291507,72.32284433,35.28944389
56,4,14.43446936,7.541619426,62.17308197
56,5,52.88174939,89.04184795,78.44830515
56,6,88.84774405,74.3143975,6.729901102
56,7,46.32593279,62.34650812,15.12319998
56,8,45.3801157,50.75288082,31.52468708
56,9,23.26756874,66.44943201,97.62900804
56,10,61.22721892,89.79646917,74.98365027
56,11,19.10687202,5.497181617,66.83003358
56,12,54.21447517,51.06137851,20.55704416
56,13,88.12826455,56.53947595,94.59956416
56,14,3.143789613,18.03606666,37.3751961
56,15,36.71650428,39.59126113,19.30502277
56,16,53.13520991,28.08053751,67.76038666
56,17,42.67998367,90.49679152,50.76108938
56,18,72.82557308,84.5791307,78.66205514
56,19,19.56849748,63.12405937,92.35157441
56,20,76.97423699,68.12305773,4.962167045
56,21,9.874648144,43.37143192,83.96248463
56,22,13.86056128,89.66499908,50.83094698
56,23,21.91273121,64.56641345,25.50975906
56,24,22.2421458,97.409012,24.30423116
56,25,78.92065475,93.8292501,15.48584723
56,26,66.41088867,9.492286238,32.43664426
56,27,54.60246722,85.18889201,26.57556579
56,28,61.65534295,84.94758231,69.56197378
56,29,59.96282905,44.59028279,12.70964788
56,30,98.24980455,75.98620326,7.196582131
56,31,62.21862907,0.104981995,5.99482953
56,32,62.4918551,74.26782103,8.724897956
56,33,24.71740416,18.22094796,19.95267162
56,34,19.16159098,31.91311486,48.7449598
56,35,14.20120978,85.03677118,32.63076389
56,36,47.18758484,39.41469643,97.3847714
56,37,71.11108404,55.50707404,96.67305734
56,38,86.67981031,73.01550977,70.22423092
56,39,7.24577567,68.65919605,89.0694451
56,40,53.44886872,98.15136401,23.84574223
56,41,23.08110762,2.882080895,50.01872338
56,42,35.56227834,22.69076753,87.39112395
56,43,46.95244214,12.06417539,81.78937111
56,44,41.23956397,32.54145763,44.36852158
56,45,6.25850876,32.97929024,72.59496053
56,46,23.80031338,92.40995464,91.57403065
56,47,22.94449814,71.9143084,67.6101985
56,48,24.8796077,38.17289164,3.565236013
56,49,49.04799836,91.35362204,21.29390861
56,50,55.36097826,67.43968402,26.13941775
56,51,66.96355559,97.39129598,33.02571794
56,52,0.991328073,31.33483192,86.20348373
56,53,37.70354747,71.23721558,19.85631938
56,54,12.75692033,0.395232735,42.47903561
56,55,52.14485856,39.54149426,34.8757804
56,56,18.12761845,71.45831831,25.32924274
56,57,33.92622701,56.27738005,77.48937512
56,58,58.49467686,58.35767054,29.49967275
56,59,27.70222192,18.72110135,6.52630656
57,0,63.65152225,64.81047758,86.04778709
57,1,96.40921123,44.46494027,15.19034797
57,2,54.50344327,9.192162956,29.65017715
57,3,63.08412277,60.28196227,66.99918283
57,4,67.24449935,9.805349423,35.22355037
57,5,37.13406842,6.280284889,12.60786738
57,6,37.59762012,74.94048983,52.39966767
57,7,33.59996602,36.32593567,39.36823385
57,8,7.044799561,59.45661041,5.595216063
57,9,5.65306735,82.51760445,29.98240382
57,10,74.8841056,1.713283945,98.65049506
57,11,90.63546313,33.05278973,97.67022559
57,12,73.96051529,72.53433003,24.71170408
57,13,73.44883333,53.2566703,61.56977455
57,14,16.9109508,98.30675192,82.29030004
57,15,58.88719309,16.77948762,11.10392439
57,16,22.29073901,83.7914208,45.44311386
57,17,5.044208727,53.83130016,67.3220897
57,18,18.56063265,61.81334766,72.45350933
57,19,3.549978671,50.9269916,25.63830836
57,20,25.58643233,90.71554052,73.65548042
57,21,31.01987312,45.8633853,47.91711151
57,22,60.78272682,42.98100254,35.53034873
57,23,12.99299103,12.80114715,49.34654066
57,24,74.06637938,58.899527,63.81646603
57,25,84.06549578,40.8147365,59.35893301
57,26,57.27728314,94.16735441,44.235732
57,27,86.29681479,81.13348479,20.76578042
57,28,94.78931001,44.00673738,29.40387326
57,29,59.97444333,59.01359337,32.18134837
57,30,50.37752694,47.0155177,89.26582191
57,31,37.16029551,3.962508946,94.83619824
57,32,66.99743016,55.21779999,18.27713841
57,33,81.95316978,27.69607413,18.65029946
57,34,94.22420759,44.80966866,15.15948139
57,35,44.60917137,83.97593522,87.09850155
57,36,75.66588589,14.60243127,54.19545584
57,37,29.12950233,49.41267813,4.136570054
57,38,1.036059092,46.76468833,73.9758002
57,39,22.95774623,54.01453452,12.24329462
57,40,17.57708528,54.3261157,69.61186151
57,41,4.934920663,84.48686905,69.96995148
57,42,25.82584188,25.00911359,1.101496572
57,43,60.53414771,11.78170486,65.36727769
57,44,49.92567542,4.802358863,94.52831453
57,45,61.60258872,23.08813478,10.00843647
57,46,64.01326021,14.42353705,57.35843164
57,47,11.68660489,80.01645567,71.77261555
57,48,15.68098022,69.02987598,56.25504585
57,49,55.52801298,28.53085748,24.73776664
57,50,71.16669665,37.55384157,95.35016296
57,51,16.3062611,68.30616378,35.12135501
57,52,37.2470786,34.52193333,4.827300431
57,53,14.63756926,39.129995,83.97400858
57,54,38.83123859,80.63433515,69.00121644
57,55,12.3129111,51.23655878,96.14928939
57,56,28.372264,78.84343242,95.41996685
57,57,54.5575668,74.29643712,94.9397036
57,58,37.43384159,73.43794501,41.18023915
57,59,65.84721061,54.68625722,72.55171037
58,0,79.29335622,62.48886488,33.02074959
58,1,20.18799585,44.74616271,86.80879729
58,2,12.13296224,12.0904092,11.1079128
58,3,47.44563644,74.83993406,84.88657567
58,4,53.24229068,20.33637059,72.76254386
58,5,35.36808611,33.585288,52.04246784
58,6,15.19344079,50.01889008,57.94744811
58,7,95.51526591,53.95155202,58.64099673
58,8,30.35352344,25.04492948,15.16034636
58,9,3.638505807,54.82014343,7.136227763
58,10,33.74804332,93.99854877,99.36575319
58,11,9.943186677,85.47309443,29.32554508
58,12,84.14944796,65.75705067,7.748472034
58,13,86.20696201,76.69921961,27.05894491
58,14,57.19163151,26.53668596,89.5366461
58,15,18.52913455,50.89255242,76.63717094
58,16,59.14675724,69.55280674,90.32431908
58,17,35.66256883,6.08346212,91.51238566
58,18,30.58622607,68.65629052,80.99962712
58,19,0.077372407,2.413479447,39.028351
58,20,41.07375308,98.65779605,54.39467043
58,21,39.29886869,39.75046918,89.73496889
58,22,57.06252057,17.90397146,26.88944563
58,23,92.17264047,55.87503815,70.17239843
58,24,71.35963495,21.27713792,51.0335459
58,25,18.55007529,38.32300985,11.45843257
58,26,40.80170645,60.75230958,42.78661144
58,27,30.88459483,43.84393805,56.23532443
58,28,59.08848833,13.84974851,21.2032684
58,29,18.54825227,56.60133001,3.269900723
58,30,54.72344696,64.38317632,46.20132158
58,31,91.96948105,5.971167645,22.85587184
58,32,65.20578519,71.01851453,73.82553486
58,33,88.88688641,78.17403643,53.7062378
58,34,31.75648173,20.7497156,56.97636806
58,35,16.02190005,67.88386239,61.69099838
58,36,19.94250029,91.77655792,81.57742546
58,37,40.02990028,2.23672437,40.71899642
58,38,77.94775515,70.705537,92.79042591
58,39,56.15935662,75.68802185,96.97202333
58,40,0.21538663,47.54933865,40.97897638
58,41,18.03191909,17.57959967,30.71671533
58,42,66.35453081,99.97650877,55.72163003
58,43,32.30888987,35.08706155,22.68779157
58,44,39.06598055,13.02289352,13.00517567
58,45,1.640232909,71.31398866,39.28781831
58,46,57.29230706,90.73329257,74.79656457
58,47,86.44463666,11.33143714,88.99265587
58,48,91.22820884,77.16186272,39.52728692
58,49,60.73139003,54.37121964,21.94133626
58,50,61.65117192,76.18511606,32.48805505
58,51,15.5266603,65.83697236,61.32967053
58,52,30.60394769,26.73579735,51.49744972
58,53,66.05612169,0.339043056,87.96178575
58,54,20.2006374,94.95397491,7.033796477
58,55,84.22938276,97.52208315,12.74235474
58,56,26.83429436,25.92069737,13.88830924
58,57,19.20696383,58.40779018,22.58082586
58,58,58.41332208,46.62642339,22.74649536
58,59,99.92225831,92.65164841,3.318090598
59,0,26.50262778,99.63498127,92.97000097
59,1,12.55188188,74.26586187,1.881095102
59,2,92.84620427,55.84296382,97.17651602
59,3,97.49175078,98.36168216,18.38641071
59,4,83.13138835,99.80838192,70.99705355
59,5,65.68896384,87.18763782,25.09677288
59,6,90.3053339,28.41017206,16.09100224
59,7,91.0734406,57.15837411,68.53959137
59,8,80.31540676,78.39535704,88.88302887
59,9,27.54314961,81.86938639,85.51787477
59,10,17.89939367,48.12607407,6.575709394
59,11,35.68990676,88.59335775,51.56245144
59,12,57.57220819,41.89493736,6.619415911
59,13,42.72634594,25.25663903,65.7601531
59,14,18.67740435,41.18865516,52.4726134
59,15,22.72284074,15.47943256,18.4565365
59,16,95.58064928,91.78550423,2.442431167
59,17,24.88649498,58.2139978,87.79014725
59,18,59.06166121,97.75633443,29.42023968
59,19,12.96469958,3.926226595,85.80367446
59,20,35.02318625,78.68407331,67.22335696
59,21,89.14245279,92.60252267,59.11898134
59,22,37.48207107,2.987584789,75.86960538
59,23,88.46043203,59.63353743,32.23543132
59,24,76.14484887,14.21740202,95.20715607
59,25,96.87373331,31.64935101,40.54835203
59,26,69.53040973,36.33922376,97.45835626
59,27,43.92083248,10.62371322,20.8467858
59,28,20.00179078,23.06279984,56.96659659
59,29,25.91673612,38.4486591,63.62069111
59,30,57.93332731,92.98565089,9.669745286
59,31,21.68403147,23.00781162,10.66862165
59,32,75.27557244,27.60920341,79.63857425
59,33,73.58273998,6.310803782,96.44735451
59,34,8.057331543,10.42496114,8.643514301
59,35,98.662447,22.47166194,70.74059537
59,36,33.3664738,72.4495195,79.20939869
59,37,71.90523348,61.12300582,33.51066389
59,38,28.15088043,77.58223627,82.71492896
59,39,87.95774432,74.93331973,72.07782313
59,40,81.96712248,44.66213212,51.54050531
59,41,72.37796682,70.23139635,25.16455259
59,42,3.575975931,24.78548122,91.85862778
59,43,64.5083213,32.33226177,91.1145345
59,44,33.01072627,42.44803514,73.73413366
59,45,50.62311448,35.07733961,0.189292824
59,46,8.403439484,73.89278861,97.82960058
59,47,91.78574582,84.52637132,93.18101386
59,48,78.12648318,6.617261252,73.73799556
59,49,25.02234726,8.684133095,30.53608397
59,50,19.05973024,55.58912607,39.96546999
59,51,13.90201882,18.31051833,5.549669023
59,52,93.79455353,65.71870255,54.17501662
59,53,66.30969641,26.32959777,52.10659254
59,54,13.42902734,34.82376685,83.15041444
59,55,1.401609034,2.260759582,97.03043844
59,56,15.70240934,95.08471146,92.17233231
59,57,86.26889526,77.08710496,53.5970356
59,58,17.2100322,82.49697128,79.02355759
59,59,27.19256315,75.75700239,97.78317427
60,0,2.065373907,24.74514263,5.792098563
60,1,31.80027439,14.22453008,54.71296703
60,2,44.34180318,30.68616639,25.93839764
60,3,88.61426747,20.02719591,2.909120682
60,4,67.25083017,68.35844554,50.04422384
60,5,90.62718252,7.387072667,0.686221103
60,6,97.73464937,89.67785795,68.62752556
60,7,92.60758411,25.47871487,77.33033207
60,8,18.22521768,5.334850443,67.99123192
60,9,18.68366823,95.16212786,63.50103733
60,10,50.10727968,7.315502548,0.197954105
60,11,99.86999552,87.74092204,1.104133781
60,12,35.21975422,48.67422236,93.70924886
60,13,33.35652837,44.90863244,66.63603157
60,14,36.34458732,42.46380076,62.46026797
60,15,73.11693353,64.33263446,94.14156199
60,16,70.73937542,82.55224136,81.66898023
60,17,70.37060925,61.47198302,16.91894305
60,18,44.23559624,30.92000565,46.39735649
60,19,14.14210469,19.60925872,27.6062489
60,20,92.67259835,47.95287355,54.96273204
60,21,84.52768572,42.48344746,60.43193532
60,22,36.91962636,49.8422384,53.63195123
60,23,30.97184627,2.25005894,46.08095181
60,24,46.52735692,21.16784542,52.45571339
60,25,7.581202056,7.703336519,20.97599819
60,26,82.83879436,23.76054199,64.77288204
60,27,92.61984595,12.10572924,47.78218109
60,28,60.79334567,81.89534222,17.83074013
60,29,1.056327767,86.02574863,87.2584117
60,30,59.44636513,75.23687588,16.06205669
60,31,65.29634561,29.18579247,47.46494416
60,32,61.26587036,7.763026009,34.88922526
60,33,50.799202,37.90850854,69.10695511
60,34,56.64099079,46.50658966,48.8755274
60,35,77.6467282,72.52784121,0.940435277
60,36,89.56057911,1.762829407,56.4075766
60,37,50.62068865,33.69192223,43.61539104
60,38,67.17362934,76.72839231,40.83962455
60,39,27.38292092,2.936517733,76.81407558
60,40,46.38302312,34.27149132,73.5029683
60,41,50.22108002,10.33963272,82.17884008
60,42,34.13159028,12.94312765,64.22024471
60,43,50.54664159,13.99363831,21.24996023
60,44,13.87806972,91.07931438,20.61121442
60,45,21.58635719,24.18323611,15.80747158
60,46,55.33867494,67.1308153,23.36705354
60,47,84.68253835,36.40036471,71.9765869
60,48,54.37307776,6.518419605,1.921754145
60,49,99.95582204,50.49760075,64.0276918
60,50,96.5544472,73.07234612,83.83790907
60,51,84.68843401,17.94785803,69.53381858
60,52,0.332180597,16.05769224,55.94747465
60,53,43.05578603,75.8959434,68.79243219
60,54,50.08299278,14.43573976,66.69330902
60,55,46.58625912,26.92870187,21.66659063
60,56,8.693249287,90.73263203,28.23005469
60,57,82.53852146,57.13521695,0.381126264
60,58,74.6679363,7.859087759,93.41604171
60,59,99.4490757,81.86238308,82.17836617
61,0,19.95948495,67.40082423,82.37749034
61,1,38.67311154,69.46907154,95.11259553
61,2,58.02639673,67.85483397,21.66249761
61,3,30.79792825,45.7698176,56.19857985
61,4,27.53984618,84.96198823,30.95578435
61,5,47.99396485,59.67832998,32.6797176
61,6,1.506456959,77.33527513,11.46253751
61,7,11.62830765,64.3290947,13.74473526
61,8,68.58896576,55.92137408,95.94207638
61,9,3.095907573,64.12805616,80.86933289
61,10,69.79895354,67.61104026,21.82482011
61,11,64.06195152,91.40737766,75.84353572
61,12,62.06155699,80.74512088,46.68390086
61,13,9.013804006,34.47755911,57.04426796
61,14,68.01371633,69.72341437,77.76514316
61,15,45.23900379,76.30516745,64.11137127
61,16,92.51673626,60.8879544,67.11348279
61,17,16.04171215,39.63550868,64.92479783
61,18,51.76438899,36.79309543,73.91749025
61,19,87.83957002,45.78472595,41.2322262
61,20,8.600479171,18.9082985,52.10415522
61,21,0.201965644,57.28181765,90.35699299
61,22,84.31460016,75.86298541,39.34652833
61,23,20.41282834,9.430625268,54.55528386
61,24,73.86817577,26.52707241,97.14159972
61,25,52.29627957,18.29979177,74.88664135
61,26,92.6548646,16.92757329,45.23241994
61,27,26.52226942,96.64917598,99.67232076
61,28,68.43730638,97.72386333,43.56894123
61,29,30.69083927,64.4544105,44.7446209
61,30,64.70797118,31.28066021,15.3670444
61,31,53.14421172,94.37805162,86.94813607
61,32,20.44659415,4.894992479,79.48541319
61,33,95.68692093,45.60899196,63.99626483
61,34,61.58635314,63.62016544,3.230406784
61,35,69.11345833,89.16733992,48.3237682
61,36,32.00797914,31.25523907,7.151653365
61,37,59.06638236,43.6005828,11.59961092
61,38,42.14508907,25.1670857,0.82470032
61,39,95.59743786,31.96022118,5.646900482
61,40,4.367294386,63.94327628,15.31445344
61,41,45.52292594,51.42838805,51.97671098
61,42,62.83157391,8.408527333,52.24364492
61,43,46.88050225,27.77712679,12.81849678
61,44,1.475273636,92.89211074,63.71385901
61,45,60.50927971,6.457442849,39.09630555
61,46,8.140453276,3.46101374,2.425742223
61,47,23.97093436,99.75721126,34.2979271
61,48,51.38152601,99.99043144,3.547986205
61,49,78.56750655,49.26601458,88.71392607
61,50,20.19180952,18.30427435,75.77901562
61,51,75.30166385,96.05694542,14.95630129
61,52,17.59719188,5.722654592,14.58897082
61,53,66.7167399,94.53494835,57.76298489
61,54,90.3681678,31.53111439,78.58601437
61,55,28.07036927,44.78561587,9.822972698
61,56,88.59347181,60.19056771,64.00983696
61,57,56.15464113,9.113442098,3.921112267
61,58,31.80181351,26.08268906,98.97041208
61,59,38.49610989,45.07298672,56.91310115
62,0,90.13603721,20.71270363,56.60629603
62,1,70.61477202,53.94180432,78.07637908
62,2,20.42149709,22.56240417,10.95739646
62,3,71.63325383,33.97779323,16.09094089
62,4,87.41054495,17.32141119,75.7723566
62,5,84.04319478,22.3975307,83.02474694
62,6,49.37308908,35.07288729,21.86292958
62,7,37.37155137,89.32030725,14.34995881
62,8,48.0287762,90.12946078,39.51136812
62,9,0.610956407,19.09635446,93.97044808
62,10,10.7252249,15.17056394,16.09013016
62,11,34.48516302,34.6830681,93.2518275
62,12,29.15717138,12.95724034,1.602390549
62,13,10.55147057,88.49030488,44.49411527
62,14,34.35637166,23.60422313,6.261422932
62,15,51.5074602,93.91695315,1.377611689
62,16,96.31071976,95.98601751,77.34341545
62,17,90.53567454,92.98972876,48.45691016
62,18,4.123440076,50.94573762,10.19259252
62,19,76.85699039,52.33444254,42.64716335
62,20,44.88554038,18.05344829,29.54424274
62,21,43.41449438,32.07864834,19.96539892
62,22,35.56949552,98.3453313,77.11045115
62,23,5.263496912,87.85480341,1.087941136
62,24,37.51173759,25.5387451,38.54074206
62,25,35.11855886,90.66372287,43.11568495
62,26,62.84403256,74.41252508,74.21434804
62,27,21.53653284,50.85163294,51.22133287
62,28,51.52076828,94.882415,20.57199158
62,29,18.85030868,58.42054316,57.32223295
62,30,77.37550689,82.92404117,37.36825798
62,31,67.63458249,64.76919981,65.66318887
62,32,97.35907423,6.928052799,9.985010641
62,33,68.83044425,49.32421778,9.900620696
62,34,23.98863791,21.95871329,87.76610105
62,35,61.29057241,37.58002152,0.695466379
62,36,95.54760699,85.27610506,72.50138759
62,37,75.02247368,85.93306079,55.15515023
62,38,91.87135874,54.51682448,56.87129847
62,39,82.3377884,79.86401223,0.033972164
62,40,11.59498885,56.70504452,22.20044562
62,41,33.79055515,22.86580633,27.2137386
62,42,30.42199349,30.62881867,35.41185643
62,43,0.783374538,14.97268338,99.57063894
62,44,78.74606521,63.95938894,97.08430061
62,45,76.60806283,10.08453141,19.06223106
62,46,11.6563723,31.48674906,71.56965113
62,47,30.88154716,37.81615678,92.80919378
62,48,66.67946918,24.9355409,63.17991063
62,49,80.02285575,39.27794064,79.36830219
62,50,73.28950198,55.58173097,58.06932026
62,51,74.0311392,92.66940859,70.29154727
62,52,72.18493125,60.395875,13.48649873
62,53,94.75284519,79.60314661,54.52903361
62,54,90.46440746,49.53523427,68.59994693
62,55,76.18388766,47.1375948,33.68835875
62,56,53.58387282,56.99752207,96.1180009
62,57,58.79175724,62.27978133,59.73806448
62,58,93.64915652,58.16587853,59.79364054
62,59,59.32417779,93.15476825,45.58173424
63,0,29.93703189,31.45228121,17.06544616
63,1,36.38583091,80.27429786,12.73512455
63,2,94.00377765,57.29021499,9.15030493
63,3,43.70146709,77.02494874,46.59935678
63,4,68.84424104,22.69723388,50.88523979
63,5,65.08580871,6.711257843,43.87368105
63,6,30.39654273,2.048096522,3.332177427
63,7,73.06967036,17.05189827,18.87000895
63,8,91.33435455,18.80003374,33.18854975
63,9,28.06288417,10.04120419,5.945536216
63,10,97.10221802,26.02677445,59.08278833
63,11,84.50130104,74.44617187,73.53385403
63,12,29.67816064,24.22748184,76.32993724
63,13,9.966788367,67.53594607,68.25303493
63,14,24.35803069,96.42965336,74.56044359
63,15,22.14743696,30.53449907,61.10633553
63,16,86.40288894,37.84867889,19.63566925
63,17,45.16118357,16.83704294,25.9913072
63,18,97.94326346,15.11341215,84.63186763
63,19,90.5452851,10.95283605,59.1410034
63,20,78.40295076,81.49783354,94.15201936
63,21,88.05269433,24.55202749,34.19872513
63,22,90.25117599,63.81810557,49.74743456
63,23,52.3847417,7.575928137,35.23760836
63,24,16.52816908,52.66816545,32.13652513
63,25,80.14971098,93.78068858,56.01234145
63,26,43.71338702,35.22044126,54.22338187
63,27,52.60005322,71.30463399,78.97729037
63,28,77.69751077,19.39150023,34.18561112
63,29,0.215288051,11.99571557,35.93633728
63,30,2.964725936,57.52773219,43.47617189
63,31,31.38118653,1.592711013,51.06550068
63,32,87.80243716,80.69707386,37.3390449
63,33,49.63550847,87.05237687,9.838681968
63,34,41.99149153,81.4600696,80.512311
63,35,93.48626983,67.50828285,31.78387284
63,36,87.6694612,58.92574765,46.42629639
63,37,53.22109215,23.9114985,51.98351923
63,38,46.22953254,35.35457604,18.5617695
63,39,93.86876841,6.616275229,74.82223243
63,40,7.250574543,53.60308273,17.09826278
63,41,48.54152139,15.25996039,5.398036967
63,42,57.6379088,30.93364498,28.49500653
63,43,16.69687818,25.27311987,34.19881794
63,44,16.28169485,54.32626937,81.33254693
63,45,98.15540492,15.97387576,52.5874358
63,46,21.72852937,60.31836952,44.59087153
63,47,72.5024187,95.26323524,22.87935651
63,48,64.96407004,93.70632118,51.22091494
63,49,22.83073861,11.73949015,10.46858815
63,50,24.7343715,72.48392538,42.02611911
63,51,95.13923344,6.168996225,44.10585397
63,52,56.58668626,98.76192301,28.25589932
63,53,5.748082281,17.74670109,65.48460438
63,54,8.357564807,96.54136772,8.32857503
63,55,37.70388541,97.73814833,81.37215296
63,56,26.22190686,44.50535843,25.43825428
63,57,55.41013338,41.08962562,46.97685609
63,58,73.50619136,0.943273852,42.87353366
63,59,14.48483345,37.82362243,26.82433326
64,0,91.69093795,47.28616393,90.86161727
64,1,77.19266081,78.43687032,94.96950206
64,2,48.35550499,6.351261605,88.14876357
64,3,68.40832276,29.80673009,26.26422979
64,4,23.14401502,11.54964383,28.07985087
64,5,49.02760232,61.85016923,12.8115513
64,6,79.83239683,81.46426325,58.98023534
64,7,55.53926427,46.9672281,94.43510927
64,8,54.85410379,5.240416462,23.57394444
64,9,34.13307463,15.69103658,83.45825818
64,10,40.41959626,59.35033419,96.31067999
64,11,81.45888221,93.05776625,83.9323142
64,12,6.998705583,69.9577211,68.00304434
64,13,14.39113103,27.55416883,19.8717952
64,14,43.73458254,39.97540159,23.18684438
64,15,4.531268609,62.77313638,84.46257832
64,16,32.00137394,97.98267413,52.12368794
64,17,48.18109531,86.61701199,9.701122415
64,18,38.98919453,24.08025742,15.47011767
64,19,44.85126441,47.04236229,13.57895866
64,20,60.50325848,33.65812935,14.87607274
64,21,72.36747559,89.29253423,13.53863698
64,22,12.60826879,33.54779188,58.58936578
64,23,90.68197729,5.728297116,76.88123263
64,24,19.9916786,75.07080223,61.39072024
64,25,5.095814346,23.7637416,15.12219782
64,26,42.16896742,41.7781171,37.75200077
64,27,66.3866605,12.20989058,12.03407606
64,28,31.08415713,38.49356397,50.23326872
64,29,1.014197485,14.98936493,2.900294982
64,30,57.16895133,1.826620937,18.35124497
64,31,5.244808156,35.82233093,38.74148523
64,32,13.12239378,56.96265608,83.59423421
64,33,82.09465083,36.66617665,0.303215188
64,34,72.2774686,15.19262892,88.08829066
64,35,93.70013432,73.70799099,65.20319895
64,36,22.96639891,63.53867693,0.226054419
64,37,42.99031149,78.18901277,54.76991651
64,38,54.56909062,88.97311661,87.5960602
64,39,54.7285908,21.92964678,18.63454483
64,40,11.18398128,65.33239325,93.30831149
64,41,83.61952693,19.27146496,79.54654773
64,42,95.80776163,85.14355332,19.80368617
64,43,65.91612852,26.75721034,76.64441186
64,44,94.88076846,0.68496236,81.30442541
